"1",80,100,40,120
"2",79.895234757857,99.9054970160103,39.9698538609189,119.823809805028
"3",80.0190711696425,99.8683951245821,39.9783836799917,119.777528361146
"4",80.1037967801585,99.7314392970254,39.9919648941379,119.642862164498
"5",79.9833692114263,99.8123889375055,40.0042844070606,119.807397278953
"6",79.9829184131944,99.9441365369553,39.9801907924658,119.889208597202
"7",80.0500908493734,99.8510778501118,39.9639273892366,119.868199465713
"8",80.0640869086062,99.2841573142491,40.0681650828744,120.248114554141
"9",79.9433637978819,100.274291744995,40.0011567143902,120.201442819102
"10",79.9889448184525,100.320449436022,39.9568778808801,119.978431572581
"11",79.758986871139,100.46434722057,39.8607746175378,120.265424280084
"12",79.7153097021229,99.7976319956601,39.8441485065083,120.606968760752
"13",79.9347163218932,99.3540427425217,39.8041128630517,120.941857203647
"14",79.9499187207419,98.7771278815387,39.7029077843746,120.890130415348
"15",79.9539990863655,98.087233284005,39.7412862343221,120.908962917564
"16",80.0942743028675,98.3437631909634,39.7073251530433,120.742820889621
"17",80.2089872695693,97.9137492885775,39.7101737569487,120.770443752926
"18",80.4439208424964,97.5160124221456,39.7419927172942,120.716710925679
"19",80.5705463814119,97.3298994728533,39.7199585859146,120.857232374863
"20",80.4162173154284,97.490952125346,39.7677917767632,121.08138196236
"21",80.4736008120842,97.4300287420684,39.7652615385868,121.031854705503
"22",80.4028242888782,97.26858186028,39.7454444838925,121.138735228723
"23",80.3423746484067,97.8474680942371,39.6938219379134,121.22501953245
"24",80.3869202312447,97.6457710251673,39.771634765677,120.995763105276
"25",80.3883287268963,97.9285335056204,39.8041349426813,120.863549275874
"26",80.2828562119306,98.3722899068428,39.8839139816881,120.785528811652
"27",80.2797175021775,97.7757407056722,39.8852521493123,120.82396375491
"28",80.4473072671832,98.2487162397108,39.8467511831934,121.058225850113
"29",80.4462053369568,99.0156105448732,39.7931173539659,121.101818297946
"30",80.3458562041823,98.2518537381112,39.8380567663207,121.145225090844
"31",80.2850856173772,98.8531630212837,39.8492911890263,121.416520933729
"32",80.2312630129105,98.9353094137717,39.8492711534341,121.321033229765
